year,origin,dest,arr_time,arr_delay
2022,JFK,LAX,2340,3
2022,JFK,LAX,2322,40
2022,JFK,LAX,42,60
2022,JFK,IAD,2243,-6
2022,JFK,LAX,108,15
2022,JFK,LAX,149,-10
2022,JFK,LAX,433,231
2022,JFK,LAX,819,-40
2022,JFK,LAX,938,-21
2022,JFK,LAX,923,-32
2022,JFK,LAX,1120,-40
2022,JFK,IAD,1009,-16
2022,JFK,LAX,1144,-51
2022,JFK,LAX,1242,-18
2022,JFK,LAX,1243,84
2022,JFK,LAX,1252,-32
2022,JFK,LAX,1335,-18
2022,JFK,LAX,1353,-28
2022,JFK,LAX,1453,-17
2022,JFK,LAX,1651,-5
2022,JFK,IAD,1602,-23
2022,JFK,LAX,1744,8
2022,JFK,LAX,1814,-10
2022,JFK,LAX,1903,-12
2022,JFK,LAX,1916,11
2022,JFK,LAX,2044,9
2022,JFK,LAX,2118,3
2022,JFK,LAX,2135,105
2022,JFK,LAX,2230,51
2022,JFK,LAX,2245,8
2022,JFK,LAX,2250,13
2022,JFK,LAX,18,36
2022,JFK,LAX,42,187
2022,JFK,LAX,38,61
2022,JFK,IAD,2254,5
2022,JFK,LAX,53,0
2022,JFK,LAX,132,-27
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,821,-38
2022,JFK,LAX,954,-5
2022,JFK,LAX,941,-14
2022,JFK,LAX,1026,1
2022,JFK,LAX,1117,-2
2022,JFK,LAX,1153,-7
2022,JFK,LAX,1309,9
2022,JFK,LAX,1309,-1
2022,JFK,LAX,1324,0
2022,JFK,LAX,1348,73
2022,JFK,IAD,1235,130
2022,JFK,LAX,1401,8
2022,JFK,LAX,1524,63
2022,JFK,LAX,1542,32
2022,JFK,LAX,2038,NA
2022,JFK,LAX,1845,69
2022,JFK,LAX,1959,95
2022,JFK,LAX,2055,110
2022,JFK,LAX,2111,116
2022,JFK,LAX,2149,74
2022,JFK,LAX,2206,136
2022,JFK,LAX,2155,40
2022,JFK,LAX,2307,88
2022,JFK,LAX,2227,52
2022,JFK,LAX,2313,36
2022,JFK,LAX,13,31
2022,JFK,LAX,2339,62
2022,JFK,LAX,56,79
2022,JFK,LAX,118,36
2022,JFK,LAX,141,-18
2022,JFK,LAX,155,62
2022,JFK,IAD,NA,NA
2022,JFK,IAD,NA,NA
2022,JFK,LAX,839,-20
2022,JFK,LAX,1024,29
2022,JFK,LAX,1000,1
2022,JFK,LAX,1036,11
2022,JFK,LAX,1148,29
2022,JFK,LAX,1200,0
2022,JFK,LAX,1213,-22
2022,JFK,LAX,1250,-10
2022,JFK,LAX,1307,-3
2022,JFK,LAX,1314,-10
2022,JFK,LAX,1409,16
2022,JFK,LAX,1406,-15
2022,JFK,LAX,1501,-9
2022,JFK,LAX,1640,-16
2022,JFK,IAD,1620,-5
2022,JFK,LAX,1818,42
2022,JFK,LAX,1819,-5
2022,JFK,LAX,1847,-28
2022,JFK,LAX,1939,34
2022,JFK,LAX,2026,-9
2022,JFK,LAX,2008,18
2022,JFK,LAX,2151,16
2022,JFK,LAX,2127,-12
2022,JFK,LAX,2147,32
2022,JFK,LAX,2148,-49
2022,JFK,LAX,2213,-24
2022,JFK,LAX,2323,-14
2022,JFK,LAX,2349,7
2022,JFK,IAD,2218,-31
2022,JFK,LAX,136,43
2022,JFK,LAX,216,17
2022,JFK,IAD,NA,NA
2022,JFK,LAX,846,-13
2022,JFK,LAX,1015,16
2022,JFK,LAX,1037,12
2022,JFK,LAX,1101,-18
2022,JFK,IAD,1030,5
2022,JFK,LAX,1226,26
2022,JFK,LAX,1225,150
2022,JFK,LAX,1244,-16
2022,JFK,LAX,1349,74
2022,JFK,LAX,1310,0
2022,JFK,LAX,1310,-14
2022,JFK,LAX,1348,-5
2022,JFK,LAX,1414,-7
2022,JFK,LAX,1524,14
2022,JFK,IAD,1619,-6
2022,JFK,LAX,1813,37
2022,JFK,LAX,1819,-5
2022,JFK,LAX,1858,-17
2022,JFK,LAX,1955,50
2022,JFK,LAX,1951,1
2022,JFK,LAX,2030,-5
2022,JFK,LAX,2040,224
2022,JFK,LAX,2220,41
2022,JFK,LAX,2250,13
2022,JFK,LAX,2231,-6
2022,JFK,LAX,2301,86
2022,JFK,LAX,2327,-10
2022,JFK,LAX,2329,-13
2022,JFK,IAD,2225,-24
2022,JFK,LAX,43,-10
2022,JFK,LAX,137,-22
2022,JFK,LAX,348,109
2022,JFK,LAX,907,8
2022,JFK,LAX,943,-12
2022,JFK,LAX,1102,37
2022,JFK,LAX,1033,34
2022,JFK,LAX,1159,40
2022,JFK,IAD,1017,-8
2022,JFK,LAX,1128,-32
2022,JFK,LAX,1307,32
2022,JFK,LAX,1313,13
2022,JFK,LAX,1340,30
2022,JFK,LAX,1332,8
2022,JFK,LAX,1355,2
2022,JFK,LAX,1412,-9
2022,JFK,LAX,1516,6
2022,JFK,LAX,1734,-2
2022,JFK,IAD,1611,-14
2022,JFK,LAX,1840,16
2022,JFK,LAX,1930,15
2022,JFK,LAX,1951,175
2022,JFK,LAX,2001,-34
2022,JFK,LAX,2046,56
2022,JFK,LAX,2215,36
2022,JFK,LAX,2303,26
2022,JFK,LAX,26,-16
2022,JFK,LAX,48,71
2022,JFK,LAX,149,127
2022,JFK,LAX,325,288
2022,JFK,LAX,324,151
2022,JFK,IAD,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,840,-19
2022,JFK,LAX,945,-14
2022,JFK,LAX,1010,-15
2022,JFK,LAX,1127,8
2022,JFK,IAD,1008,-17
2022,JFK,LAX,1151,-9
2022,JFK,LAX,1235,0
2022,JFK,LAX,1258,-2
2022,JFK,LAX,1303,-7
2022,JFK,LAX,1357,4
2022,JFK,LAX,1418,-3
2022,JFK,LAX,1419,55
2022,JFK,LAX,1509,-1
2022,JFK,LAX,1700,4
2022,JFK,LAX,1732,-4
2022,JFK,IAD,1608,-17
2022,JFK,LAX,1831,7
2022,JFK,LAX,1905,-10
2022,JFK,LAX,1926,21
2022,JFK,LAX,2007,-28
2022,JFK,LAX,2024,34
2022,JFK,LAX,2117,2
2022,JFK,LAX,2122,-13
2022,JFK,LAX,2204,25
2022,JFK,LAX,2237,0
2022,JFK,LAX,2254,17
2022,JFK,LAX,2315,-22
2022,JFK,LAX,2352,10
2022,JFK,LAX,31,-22
2022,JFK,LAX,112,30
2022,JFK,LAX,215,16
2022,JFK,LAX,NA,NA
2022,JFK,IAD,NA,NA
2022,JFK,LAX,838,-21
2022,JFK,LAX,936,-19
2022,JFK,LAX,1009,-16
2022,JFK,LAX,1011,12
2022,JFK,IAD,1006,-19
2022,JFK,LAX,1150,-10
2022,JFK,LAX,1218,-17
2022,JFK,LAX,1243,-17
2022,JFK,LAX,1353,43
2022,JFK,LAX,1353,0
2022,JFK,LAX,1514,22
2022,JFK,LAX,1656,0
2022,JFK,LAX,1721,-15
2022,JFK,IAD,1609,-16
2022,JFK,LAX,1843,19
2022,JFK,LAX,1906,-9
2022,JFK,LAX,1911,6
2022,JFK,LAX,2031,-4
2022,JFK,LAX,2051,61
2022,JFK,LAX,2124,-15
2022,JFK,LAX,2149,14
2022,JFK,LAX,2207,-30
2022,JFK,LAX,2256,14
2022,JFK,LAX,2357,20
2022,JFK,LAX,2332,-10
2022,JFK,LAX,37,-16
2022,JFK,LAX,139,-20
2022,JFK,IAD,NA,NA
2022,JFK,LAX,859,0
2022,JFK,LAX,944,-15
2022,JFK,LAX,950,-5
2022,JFK,LAX,1018,-7
2022,JFK,LAX,1109,-10
2022,JFK,LAX,1203,3
2022,JFK,IAD,1008,-17
2022,JFK,LAX,1320,45
2022,JFK,LAX,1320,20
2022,JFK,LAX,1322,12
2022,JFK,LAX,1426,33
2022,JFK,LAX,1406,-15
2022,JFK,LAX,1556,46
2022,JFK,LAX,1706,10
2022,JFK,LAX,1803,27
2022,JFK,LAX,1837,13
2022,JFK,LAX,1929,24
2022,JFK,LAX,1935,20
2022,JFK,LAX,2004,14
2022,JFK,LAX,2026,-9
2022,JFK,LAX,2208,53
2022,JFK,LAX,2205,26
2022,JFK,LAX,2242,5
2022,JFK,LAX,2339,62
2022,JFK,LAX,2339,2
2022,JFK,LAX,8,26
2022,JFK,IAD,2253,4
2022,JFK,LAX,19,164
2022,JFK,LAX,52,-1
2022,JFK,LAX,154,72
2022,JFK,LAX,216,17
2022,JFK,IAD,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,933,-26
2022,JFK,LAX,945,-10
2022,JFK,LAX,1032,7
2022,JFK,LAX,1108,-11
2022,JFK,LAX,1143,-17
2022,JFK,LAX,1208,-27
2022,JFK,LAX,1255,-5
2022,JFK,LAX,1312,2
2022,JFK,LAX,1307,-17
2022,JFK,LAX,1410,-11
2022,JFK,LAX,1435,42
2022,JFK,LAX,1507,-3
2022,JFK,LAX,1640,-16
2022,JFK,IAD,1611,-14
2022,JFK,LAX,1748,12
2022,JFK,LAX,1848,24
2022,JFK,LAX,1922,7
2022,JFK,LAX,1847,-18
2022,JFK,LAX,1946,-4
2022,JFK,LAX,2018,-17
2022,JFK,LAX,2035,-40
2022,JFK,LAX,2151,12
2022,JFK,LAX,2216,-21
2022,JFK,LAX,2202,27
2022,JFK,LAX,2225,-12
2022,JFK,LAX,2300,-37
2022,JFK,LAX,2316,-26
2022,JFK,LAX,28,-14
2022,JFK,LAX,31,-22
2022,JFK,LAX,151,-8
2022,JFK,IAD,31,102
2022,JFK,IAD,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,911,12
2022,JFK,LAX,1004,9
2022,JFK,LAX,941,-18
2022,JFK,LAX,1018,-7
2022,JFK,LAX,1051,-28
2022,JFK,LAX,1132,-28
2022,JFK,IAD,1022,-3
2022,JFK,LAX,1209,-26
2022,JFK,LAX,1243,-17
2022,JFK,LAX,1310,0
2022,JFK,LAX,1315,-9
2022,JFK,LAX,1346,-7
2022,JFK,LAX,1423,2
2022,JFK,LAX,1453,-17
2022,JFK,LAX,1627,-29
2022,JFK,LAX,1733,-3
2022,JFK,IAD,1613,-12
2022,JFK,LAX,1805,-19
2022,JFK,LAX,1849,-16
2022,JFK,LAX,1934,19
2022,JFK,LAX,1926,-24
2022,JFK,LAX,1949,-46
2022,JFK,LAX,2033,-42
2022,JFK,LAX,2121,-18
2022,JFK,LAX,2135,0
2022,JFK,LAX,2214,-23
2022,JFK,LAX,2212,-25
2022,JFK,LAX,2243,-54
2022,JFK,LAX,2329,-13
2022,JFK,IAD,2214,-35
2022,JFK,LAX,22,-31
2022,JFK,LAX,159,0
2022,JFK,LAX,315,76
2022,JFK,LAX,824,-35
2022,JFK,LAX,931,-24
2022,JFK,LAX,955,-4
2022,JFK,LAX,1017,-8
2022,JFK,LAX,1215,56
2022,JFK,IAD,1021,-4
2022,JFK,LAX,1141,-19
2022,JFK,LAX,1229,-6
2022,JFK,LAX,1229,-31
2022,JFK,LAX,1311,1
2022,JFK,LAX,1310,-14
2022,JFK,LAX,1332,-21
2022,JFK,LAX,1403,-18
2022,JFK,LAX,1437,-33
2022,JFK,LAX,1621,-35
2022,JFK,IAD,1608,-17
2022,JFK,LAX,1803,-21
2022,JFK,LAX,1812,36
2022,JFK,LAX,1835,-40
2022,JFK,LAX,1859,-6
2022,JFK,LAX,1923,-27
2022,JFK,LAX,1956,-39
2022,JFK,LAX,2114,-21
2022,JFK,LAX,2148,9
2022,JFK,LAX,2300,23
2022,JFK,IAD,2240,-9
2022,JFK,LAX,6,24
2022,JFK,LAX,39,122
2022,JFK,LAX,145,52
2022,JFK,LAX,159,142
2022,JFK,LAX,845,-14
2022,JFK,LAX,934,-25
2022,JFK,LAX,940,-15
2022,JFK,LAX,1055,-24
2022,JFK,IAD,957,-23
2022,JFK,LAX,1135,-25
2022,JFK,LAX,1248,-12
2022,JFK,LAX,1335,25
2022,JFK,LAX,1313,-11
2022,JFK,LAX,1337,62
2022,JFK,LAX,1350,-3
2022,JFK,LAX,1437,16
2022,JFK,LAX,1522,12
2022,JFK,LAX,1646,-10
2022,JFK,IAD,1627,2
2022,JFK,LAX,1905,-10
2022,JFK,LAX,2130,234
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,2153,18
2022,JFK,LAX,2240,61
2022,JFK,LAX,2305,110
2022,JFK,LAX,2252,15
2022,JFK,LAX,2325,170
2022,JFK,LAX,2340,3
2022,JFK,LAX,103,10
2022,JFK,LAX,139,57
2022,JFK,LAX,NA,NA
2022,JFK,IAD,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,819,-40
2022,JFK,LAX,1021,22
2022,JFK,LAX,1009,-16
2022,JFK,IAD,1003,-17
2022,JFK,LAX,1142,-18
2022,JFK,LAX,1154,35
2022,JFK,LAX,1232,-3
2022,JFK,LAX,1230,-30
2022,JFK,LAX,1326,2
2022,JFK,LAX,1313,3
2022,JFK,LAX,1344,-9
2022,JFK,LAX,1428,1009
2022,JFK,LAX,1456,-14
2022,JFK,LAX,1516,55
2022,JFK,LAX,1659,3
2022,JFK,IAD,1709,44
2022,JFK,LAX,1940,124
2022,JFK,LAX,NA,NA
2022,JFK,LAX,2216,146
2022,JFK,LAX,2253,98
2022,JFK,LAX,2311,96
2022,JFK,LAX,2257,232
2022,JFK,LAX,2310,33
2022,JFK,LAX,2357,80
2022,JFK,LAX,52,257
2022,JFK,LAX,30,48
2022,JFK,LAX,42,65
2022,JFK,LAX,205,72
2022,JFK,LAX,153,71
2022,JFK,LAX,212,13
2022,JFK,IAD,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,300,61
2022,JFK,LAX,834,-25
2022,JFK,LAX,925,-34
2022,JFK,LAX,952,-33
2022,JFK,LAX,1106,-54
2022,JFK,LAX,1212,-48
2022,JFK,IAD,1113,53
2022,JFK,LAX,1300,25
2022,JFK,LAX,1317,-36
2022,JFK,LAX,1329,19
2022,JFK,LAX,1423,-29
2022,JFK,LAX,1702,-34
2022,JFK,LAX,1714,18
2022,JFK,LAX,1804,-20
2022,JFK,IAD,1736,71
2022,JFK,LAX,1930,25
2022,JFK,LAX,1930,15
2022,JFK,LAX,1952,2
2022,JFK,LAX,2222,43
2022,JFK,LAX,2221,106
2022,JFK,LAX,2322,-20
2022,JFK,LAX,2326,-11
2022,JFK,IAD,2245,-4
2022,JFK,LAX,2355,140
2022,JFK,LAX,24,107
2022,JFK,LAX,101,139
2022,JFK,LAX,139,53
2022,JFK,LAX,NA,NA
2022,JFK,LAX,223,90
2022,JFK,LAX,930,-25
2022,JFK,LAX,931,-28
2022,JFK,LAX,1043,-36
2022,JFK,LAX,1032,93
2022,JFK,LAX,1051,26
2022,JFK,LAX,1200,-35
2022,JFK,LAX,1235,-25
2022,JFK,LAX,1318,-6
2022,JFK,LAX,1319,9
2022,JFK,LAX,1347,107
2022,JFK,LAX,1352,-1
2022,JFK,LAX,1400,-21
2022,JFK,LAX,1526,16
2022,JFK,LAX,1726,-10
2022,JFK,IAD,1638,13
2022,JFK,LAX,1748,52
2022,JFK,LAX,2029,NA
2022,JFK,LAX,1923,8
2022,JFK,LAX,2037,92
2022,JFK,LAX,2121,91
2022,JFK,LAX,2204,49
2022,JFK,LAX,2257,78
2022,JFK,LAX,2237,62
2022,JFK,LAX,2315,38
2022,JFK,LAX,2224,-13
2022,JFK,LAX,2,25
2022,JFK,LAX,2337,182
2022,JFK,LAX,20,38
2022,JFK,LAX,51,9
2022,JFK,LAX,120,-39
2022,JFK,IAD,NA,NA
2022,JFK,IAD,NA,NA
2022,JFK,LAX,809,-50
2022,JFK,LAX,930,-29
2022,JFK,LAX,943,-9
2022,JFK,LAX,1010,-15
2022,JFK,LAX,1033,-46
2022,JFK,LAX,1154,-6
2022,JFK,LAX,1234,-26
2022,JFK,IAD,1146,86
2022,JFK,LAX,1316,-8
2022,JFK,LAX,1335,25
2022,JFK,LAX,1356,3
2022,JFK,LAX,1422,1
2022,JFK,LAX,1528,18
2022,JFK,LAX,1505,150
2022,JFK,LAX,1656,0
2022,JFK,LAX,1722,-14
2022,JFK,IAD,1604,-21
2022,JFK,LAX,1805,-19
2022,JFK,LAX,1915,0
2022,JFK,LAX,1921,16
2022,JFK,LAX,1953,3
2022,JFK,LAX,2018,-12
2022,JFK,LAX,2149,10
2022,JFK,LAX,2158,43
2022,JFK,LAX,2219,44
2022,JFK,LAX,2236,4
2022,JFK,LAX,2306,29
2022,JFK,LAX,2332,-5
2022,JFK,LAX,2345,3
2022,JFK,IAD,2317,28
2022,JFK,LAX,39,-14
2022,JFK,LAX,136,-23
2022,JFK,LAX,108,31
2022,JFK,LAX,847,-12
2022,JFK,LAX,923,-29
2022,JFK,LAX,941,-18
2022,JFK,LAX,1004,-21
2022,JFK,LAX,1130,11
2022,JFK,IAD,954,-26
2022,JFK,LAX,1132,-28
2022,JFK,LAX,1203,-32
2022,JFK,LAX,1256,-14
2022,JFK,LAX,1242,-42
2022,JFK,LAX,1334,-19
2022,JFK,LAX,1354,-27
2022,JFK,LAX,1452,-18
2022,JFK,LAX,1640,-16
2022,JFK,LAX,1705,-31
2022,JFK,IAD,1636,11
2022,JFK,LAX,1805,-19
2022,JFK,LAX,1849,-26
2022,JFK,LAX,1918,13
2022,JFK,LAX,2022,32
2022,JFK,LAX,2004,-26
2022,JFK,LAX,2053,-22
2022,JFK,LAX,2241,62
2022,JFK,LAX,2252,77
2022,JFK,LAX,2258,21
2022,JFK,LAX,2332,60
2022,JFK,LAX,2345,645
2022,JFK,LAX,2343,1
2022,JFK,LAX,8,31
2022,JFK,LAX,46,-7
2022,JFK,LAX,159,0
2022,JFK,IAD,NA,NA
2022,JFK,LAX,815,-44
2022,JFK,LAX,917,-42
2022,JFK,LAX,1040,15
2022,JFK,LAX,1102,70
2022,JFK,LAX,1059,-20
2022,JFK,IAD,1024,4
2022,JFK,LAX,1148,-12
2022,JFK,LAX,1214,-21
2022,JFK,LAX,1304,-6
2022,JFK,LAX,1325,1
2022,JFK,LAX,1349,49
2022,JFK,LAX,1422,1
2022,JFK,LAX,1429,36
2022,JFK,LAX,1501,-9
2022,JFK,LAX,1645,-11
2022,JFK,LAX,1709,-27
2022,JFK,IAD,NA,NA
2022,JFK,LAX,1823,-1
2022,JFK,LAX,NA,NA
2022,JFK,LAX,1920,15
2022,JFK,LAX,2005,15
2022,JFK,LAX,2049,19
2022,JFK,LAX,2148,13
2022,JFK,LAX,2226,-6
2022,JFK,LAX,2235,-2
2022,JFK,LAX,2350,13
2022,JFK,LAX,2400,18
2022,JFK,LAX,110,17
2022,JFK,IAD,2356,67
2022,JFK,LAX,148,249
2022,JFK,LAX,156,-3
2022,JFK,LAX,244,45
2022,JFK,LAX,1029,30
2022,JFK,LAX,1004,12
2022,JFK,LAX,1030,5
2022,JFK,LAX,1148,169
2022,JFK,LAX,1148,29
2022,JFK,IAD,1108,48
2022,JFK,LAX,1219,19
2022,JFK,LAX,1240,5
2022,JFK,LAX,1309,9
2022,JFK,LAX,1315,5
2022,JFK,LAX,1344,20
2022,JFK,LAX,1344,-9
2022,JFK,LAX,1452,-18
2022,JFK,LAX,1449,28
2022,JFK,LAX,1709,13
2022,JFK,LAX,1718,-18
2022,JFK,IAD,1628,3
2022,JFK,LAX,1815,-9
2022,JFK,LAX,1913,-2
2022,JFK,LAX,1919,14
2022,JFK,LAX,1959,9
2022,JFK,LAX,2034,4
2022,JFK,LAX,2111,-4
2022,JFK,LAX,2212,33
2022,JFK,LAX,2159,24
2022,JFK,LAX,2209,-23
2022,JFK,LAX,2334,-3
2022,JFK,LAX,2343,1
2022,JFK,LAX,46,129
2022,JFK,LAX,28,-9
2022,JFK,LAX,146,53
2022,JFK,IAD,53,124
2022,JFK,LAX,830,-29
2022,JFK,LAX,924,-35
2022,JFK,LAX,1032,7
2022,JFK,LAX,1216,57
2022,JFK,IAD,1127,67
2022,JFK,LAX,1305,30
2022,JFK,LAX,1341,41
2022,JFK,LAX,1308,-2
2022,JFK,LAX,1430,9
2022,JFK,LAX,1444,292
2022,JFK,LAX,1441,161
2022,JFK,LAX,1523,13
2022,JFK,LAX,1600,127
2022,JFK,LAX,1631,-25
2022,JFK,LAX,1658,-38
2022,JFK,IAD,1621,-4
2022,JFK,LAX,1759,-25
2022,JFK,LAX,1858,-17
2022,JFK,LAX,1902,-3
2022,JFK,LAX,1935,-15
2022,JFK,LAX,2000,-30
2022,JFK,LAX,2027,-48
2022,JFK,LAX,2113,-22
2022,JFK,LAX,2227,-5
2022,JFK,LAX,2228,-9
2022,JFK,LAX,2243,64
2022,JFK,LAX,2328,-9
2022,JFK,LAX,2357,15
2022,JFK,LAX,3,-34
2022,JFK,LAX,21,-32
2022,JFK,IAD,5,76
2022,JFK,LAX,213,14
2022,JFK,LAX,NA,NA
2022,JFK,LAX,841,-18
2022,JFK,LAX,919,-40
2022,JFK,LAX,1017,-8
2022,JFK,LAX,1145,-15
2022,JFK,LAX,1246,-14
2022,JFK,LAX,1238,3
2022,JFK,IAD,1207,107
2022,JFK,LAX,1312,2
2022,JFK,LAX,1340,-13
2022,JFK,LAX,1402,250
2022,JFK,LAX,1531,39
2022,JFK,LAX,1652,-44
2022,JFK,IAD,1637,12
2022,JFK,LAX,1808,-16
2022,JFK,LAX,1849,-16
2022,JFK,LAX,1844,108
2022,JFK,LAX,1858,-17
2022,JFK,LAX,1926,-24
2022,JFK,LAX,1957,-33
2022,JFK,LAX,2115,-24
2022,JFK,LAX,2134,-1
2022,JFK,LAX,2246,-51
2022,JFK,LAX,2310,38
2022,JFK,LAX,2314,-28
2022,JFK,IAD,2253,4
2022,JFK,LAX,27,105
2022,JFK,LAX,34,-12
2022,JFK,LAX,209,10
2022,JFK,LAX,844,-15
2022,JFK,LAX,945,-14
2022,JFK,LAX,949,-3
2022,JFK,LAX,1004,-21
2022,JFK,LAX,1131,12
2022,JFK,LAX,1151,-9
2022,JFK,IAD,1024,4
2022,JFK,LAX,1256,21
2022,JFK,LAX,1229,-31
2022,JFK,LAX,1314,4
2022,JFK,LAX,1306,-18
2022,JFK,LAX,1329,-24
2022,JFK,LAX,1406,-15
2022,JFK,LAX,1456,-14
2022,JFK,LAX,1642,-14
2022,JFK,LAX,1708,-28
2022,JFK,IAD,1633,8
2022,JFK,LAX,1817,-7
2022,JFK,LAX,1907,-8
2022,JFK,LAX,1906,1
2022,JFK,LAX,1940,-10
2022,JFK,LAX,2024,-6
2022,JFK,LAX,2201,26
2022,JFK,LAX,2200,21
2022,JFK,LAX,2209,54
2022,JFK,LAX,2216,-21
2022,JFK,LAX,2232,0
2022,JFK,LAX,2304,-33
2022,JFK,LAX,2345,3
2022,JFK,IAD,2234,-15
2022,JFK,LAX,2357,-56
2022,JFK,LAX,33,-4
2022,JFK,LAX,118,-41
2022,JFK,LAX,812,-47
2022,JFK,LAX,925,-34
2022,JFK,LAX,945,-7
2022,JFK,LAX,1110,-9
2022,JFK,IAD,1032,12
2022,JFK,LAX,1148,-12
2022,JFK,LAX,1206,-29
2022,JFK,LAX,1204,99
2022,JFK,LAX,1237,-23
2022,JFK,LAX,1255,-15
2022,JFK,LAX,1322,-31
2022,JFK,LAX,1332,8
2022,JFK,LAX,1433,12
2022,JFK,LAX,1511,1
2022,JFK,LAX,1708,-28
2022,JFK,LAX,1718,22
2022,JFK,IAD,1705,40
2022,JFK,LAX,1825,1
2022,JFK,LAX,1906,-9
2022,JFK,LAX,1928,23
2022,JFK,LAX,2007,17
2022,JFK,LAX,2022,-8
2022,JFK,LAX,2127,12
2022,JFK,LAX,2155,20
2022,JFK,LAX,2145,6
2022,JFK,LAX,2231,-1
2022,JFK,LAX,2309,32
2022,JFK,LAX,2339,-3
2022,JFK,LAX,1,24
2022,JFK,LAX,107,14
2022,JFK,LAX,39,2
2022,JFK,IAD,5,76
2022,JFK,LAX,140,-19
2022,JFK,LAX,834,-31
2022,JFK,LAX,943,-21
2022,JFK,LAX,942,-17
2022,JFK,LAX,956,4
2022,JFK,LAX,1107,-12
2022,JFK,IAD,1009,-11
2022,JFK,LAX,1143,-17
2022,JFK,LAX,1247,-13
2022,JFK,LAX,1226,-9
2022,JFK,LAX,1306,-4
2022,JFK,LAX,1316,-19
2022,JFK,LAX,1338,-15
2022,JFK,LAX,1442,12
2022,JFK,LAX,1452,-18
2022,JFK,LAX,1716,20
2022,JFK,LAX,1738,2
2022,JFK,IAD,1558,-27
2022,JFK,LAX,1825,-8
2022,JFK,LAX,1855,-20
2022,JFK,LAX,2008,4
2022,JFK,LAX,2042,12
2022,JFK,LAX,2102,-2
2022,JFK,LAX,2216,41
2022,JFK,LAX,2246,14
2022,JFK,LAX,2314,34
2022,JFK,LAX,2301,24
2022,JFK,LAX,2340,145
2022,JFK,LAX,2342,3
2022,JFK,IAD,2234,-15
2022,JFK,LAX,23,46
2022,JFK,LAX,50,-3
2022,JFK,LAX,141,-18
2022,JFK,LAX,841,-24
2022,JFK,LAX,932,-20
2022,JFK,LAX,952,-12
2022,JFK,LAX,940,-19
2022,JFK,LAX,1058,-21
2022,JFK,IAD,955,-25
2022,JFK,LAX,1143,-17
2022,JFK,LAX,1211,-24
2022,JFK,LAX,1235,-25
2022,JFK,LAX,1326,16
2022,JFK,LAX,1307,-28
2022,JFK,LAX,1337,-16
2022,JFK,LAX,1405,-25
2022,JFK,LAX,1528,18
2022,JFK,LAX,1656,0
2022,JFK,LAX,1800,24
2022,JFK,IAD,1618,-7
2022,JFK,LAX,1830,-3
2022,JFK,LAX,1924,9
2022,JFK,LAX,2019,15
2022,JFK,LAX,2036,6
2022,JFK,LAX,2041,-23
2022,JFK,LAX,2136,1
2022,JFK,LAX,2217,-20
2022,JFK,LAX,2220,-12
2022,JFK,LAX,2223,-17
2022,JFK,LAX,2239,-58
2022,JFK,LAX,52,-1
2022,JFK,LAX,24,45
2022,JFK,LAX,153,-6
2022,JFK,IAD,NA,NA
2022,JFK,LAX,840,-25
2022,JFK,LAX,942,-22
2022,JFK,LAX,941,-18
2022,JFK,LAX,956,4
2022,JFK,LAX,1106,-13
2022,JFK,IAD,957,-23
2022,JFK,LAX,1142,-18
2022,JFK,LAX,1157,-38
2022,JFK,LAX,1241,-19
2022,JFK,LAX,1302,-8
2022,JFK,LAX,1311,-24
2022,JFK,LAX,1322,-31
2022,JFK,LAX,1502,-8
2022,JFK,LAX,1700,4
2022,JFK,LAX,1712,-24
2022,JFK,IAD,1635,10
2022,JFK,LAX,1800,-33
2022,JFK,LAX,1839,-36
2022,JFK,LAX,1930,-34
2022,JFK,LAX,2033,3
2022,JFK,LAX,2047,-17
2022,JFK,LAX,2100,-15
2022,JFK,LAX,2120,-15
2022,JFK,LAX,2222,-10
2022,JFK,LAX,2223,-17
2022,JFK,LAX,2309,-28
2022,JFK,LAX,2327,50
2022,JFK,LAX,2320,-19
2022,JFK,IAD,2254,5
2022,JFK,LAX,31,-22
2022,JFK,LAX,57,20
2022,JFK,LAX,135,-24
2022,JFK,LAX,NA,NA
2022,JFK,LAX,841,-24
2022,JFK,LAX,950,-14
2022,JFK,LAX,933,-26
2022,JFK,LAX,1007,15
2022,JFK,LAX,1113,-6
2022,JFK,IAD,1000,-20
2022,JFK,LAX,1149,-11
2022,JFK,LAX,1206,-29
2022,JFK,LAX,1319,-16
2022,JFK,LAX,1305,5
2022,JFK,LAX,1323,-30
2022,JFK,LAX,1416,-14
2022,JFK,LAX,1429,79
2022,JFK,LAX,1611,61
2022,JFK,LAX,1711,15
2022,JFK,IAD,1627,2
2022,JFK,LAX,1810,34
2022,JFK,LAX,1816,-17
2022,JFK,LAX,1924,9
